,Mother_Eductaion,Binned_Revision_Time,Father_Education,Wants_Higher_Education,Age,Past_Class_Failures,Week_Drugs_Consumption,Abscence,Extra_Activities,Internet_Access,Final_grade
8443,3,Medium_time,2,yes,15,1,5,22,no,yes,Medium
8444,3,Medium_time,3,yes,16,0,3,2,yes,yes,Medium
8445,4,Medium_time,4,yes,15,0,3,4,no,yes,High
8446,3,short_time,2,yes,16,0,2,2,yes,yes,Medium
8447,3,Medium_time,2,yes,15,0,3,4,no,yes,Medium
8448,1,Medium_time,1,yes,17,1,2,2,no,yes,Medium
8449,0,Medium_time,3,yes,17,0,3,4,yes,yes,Medium
8450,2,Medium_time,2,yes,15,0,1,0,no,yes,Medium
8451,4,Medium_time,4,yes,16,0,3,4,yes,yes,Medium
8452,3,Medium_time,2,yes,16,0,3,4,no,yes,Medium
8453,3,Medium_time,3,yes,18,0,3,4,yes,yes,Medium
8454,1,short_time,1,no,19,3,2,2,yes,yes,Low
8455,2,short_time,2,yes,16,1,2,0,no,yes,Medium
8456,1,short_time,2,no,17,1,5,4,no,yes,Low
8457,4,long_time,3,yes,15,0,3,0,no,yes,Medium
8458,4,Medium_time,3,yes,17,0,2,6,no,no,Medium
8459,1,Medium_time,1,yes,17,1,5,3,no,yes,Low
8460,3,Medium_time,3,yes,18,1,3,1,yes,yes,Medium
8461,4,Medium_time,2,yes,16,0,2,0,no,yes,High
8462,1,short_time,1,yes,16,1,3,0,yes,yes,Medium
8463,4,Medium_time,4,yes,16,0,2,0,yes,yes,High
8464,1,Medium_time,1,yes,17,2,2,0,no,yes,Low
8465,3,short_time,2,yes,15,0,4,4,no,yes,Medium
8466,1,short_time,1,no,16,3,2,0,yes,yes,Low
8467,3,short_time,2,no,19,1,5,0,no,yes,Low
8468,3,very_long_time,1,yes,17,0,3,2,yes,yes,High
8469,4,Medium_time,3,yes,18,0,3,14,yes,yes,Medium
8470,4,Medium_time,3,yes,16,0,3,4,yes,yes,High
8471,3,Medium_time,4,yes,17,0,1,8,no,yes,High
8472,4,long_time,4,yes,16,0,3,2,yes,yes,Medium
8473,3,Medium_time,0,yes,20,0,3,0,no,yes,Medium
8474,2,Medium_time,2,yes,17,0,2,4,no,no,Medium
8475,4,Medium_time,3,yes,15,0,3,4,yes,yes,Medium
8476,3,Medium_time,1,yes,16,0,1,0,no,yes,Medium
8477,1,short_time,1,yes,16,0,4,0,yes,yes,Medium
8478,4,Medium_time,3,yes,17,0,2,8,yes,yes,High
8479,2,Medium_time,2,yes,16,0,4,0,yes,yes,Medium
8480,3,short_time,1,no,16,1,2,0,yes,no,Low
8481,1,Medium_time,1,yes,17,1,3,0,yes,yes,Medium
8482,2,very_long_time,2,yes,17,0,2,11,yes,yes,High
8483,2,Medium_time,2,yes,16,0,2,2,no,yes,Low
8484,3,Medium_time,3,yes,15,0,3,4,yes,yes,High
8485,4,Medium_time,4,yes,15,0,2,4,yes,yes,Medium
8486,4,Medium_time,4,yes,15,0,4,8,yes,yes,Medium
8487,3,long_time,4,yes,16,1,2,16,no,yes,Low
8488,3,Medium_time,4,yes,15,0,2,4,yes,yes,Medium
8489,1,short_time,1,no,17,1,5,10,no,no,Low
8490,2,short_time,2,yes,16,1,2,4,yes,yes,Low
8491,4,short_time,1,yes,16,0,5,4,no,no,Medium
8492,3,Medium_time,2,yes,15,0,1,2,yes,yes,Medium
8493,4,Medium_time,4,yes,16,0,2,0,no,yes,High
8494,3,short_time,1,no,17,0,5,4,no,yes,Medium
8495,4,Medium_time,3,yes,16,0,2,6,yes,yes,High
8496,3,short_time,2,yes,18,1,4,4,yes,yes,Medium
8497,2,Medium_time,2,yes,16,0,1,8,no,yes,Medium
8498,2,Medium_time,1,yes,16,0,2,8,yes,yes,Medium
8499,3,Medium_time,3,yes,16,0,2,4,no,yes,High
8500,2,short_time,0,yes,17,0,2,5,no,no,Medium
8501,3,Medium_time,2,yes,16,0,4,2,no,yes,Medium
8502,4,long_time,1,yes,16,0,3,4,yes,yes,Medium
8503,2,Medium_time,2,yes,16,0,1,4,no,no,Medium
8504,3,Medium_time,4,yes,17,0,2,0,yes,yes,Medium
8505,4,Medium_time,2,yes,15,0,3,16,no,yes,Medium
8506,3,Medium_time,2,yes,18,1,3,4,no,yes,Low
8507,1,short_time,3,yes,18,0,3,8,no,yes,Medium
8508,3,Medium_time,0,yes,17,0,2,30,no,yes,Low
8509,2,Medium_time,2,yes,15,1,5,4,no,yes,Medium
8510,3,Medium_time,1,yes,17,0,1,22,no,no,Medium
8511,4,long_time,4,yes,15,0,1,0,yes,yes,High
8512,2,Medium_time,2,yes,15,0,1,0,no,yes,Medium
8513,4,Medium_time,3,yes,16,0,3,0,yes,yes,High
8514,2,Medium_time,3,yes,16,0,3,2,yes,yes,Medium
8515,2,short_time,0,yes,17,2,3,0,no,yes,Low
8516,3,very_long_time,4,yes,17,0,4,0,yes,yes,Medium
8517,1,Medium_time,0,yes,15,1,2,4,no,no,Low
8518,2,short_time,1,no,19,1,5,4,no,no,Medium
8519,3,short_time,2,yes,17,1,4,0,no,yes,Low
8520,3,Medium_time,2,yes,17,0,2,0,no,yes,Medium
8521,3,Medium_time,1,yes,18,1,1,8,no,yes,Low
8522,1,Medium_time,1,yes,17,0,2,18,no,yes,Medium
8523,3,long_time,2,no,16,1,1,3,no,yes,High
8524,4,Medium_time,3,yes,15,0,3,4,yes,yes,Medium
8525,1,Medium_time,1,yes,17,0,2,0,no,no,Medium
8526,2,short_time,2,yes,16,2,2,28,no,yes,Medium
8527,3,short_time,2,yes,17,0,2,5,no,yes,Low
8528,1,Medium_time,1,yes,16,1,5,4,no,yes,Medium
8529,3,Medium_time,3,yes,17,0,3,4,yes,yes,Medium
8530,3,Medium_time,1,yes,19,1,2,0,no,yes,Low
8531,1,short_time,1,yes,16,1,3,16,yes,no,Medium
8532,1,Medium_time,2,yes,16,1,3,2,no,yes,Low
8533,2,Medium_time,0,no,19,1,1,2,no,yes,Low
8534,3,Medium_time,3,yes,16,0,5,0,yes,yes,Medium
8535,4,Medium_time,2,yes,18,0,3,4,no,yes,Low
8536,3,short_time,2,yes,16,2,2,1,yes,yes,Low
8537,1,Medium_time,1,no,15,0,1,0,no,no,Medium
8538,1,short_time,1,no,19,3,5,0,yes,no,Low
8539,1,Medium_time,3,yes,18,1,2,0,yes,yes,Medium
8540,1,Medium_time,1,no,16,1,1,2,yes,yes,Low
8541,3,Medium_time,2,yes,16,0,3,0,no,yes,Medium
8542,3,long_time,4,yes,18,1,3,0,no,yes,Low
8543,3,Medium_time,4,yes,16,0,1,4,yes,yes,High
8544,3,Medium_time,1,yes,16,0,4,10,yes,yes,Medium
8545,2,Medium_time,1,yes,18,1,2,0,no,yes,Low
8546,2,short_time,0,no,16,0,3,30,no,yes,Medium
8547,3,Medium_time,2,yes,15,0,1,10,yes,yes,Medium
8548,4,Medium_time,4,yes,15,0,1,8,no,yes,Medium
8549,3,Medium_time,3,yes,15,0,3,6,no,yes,Medium
8550,3,Medium_time,2,yes,16,1,4,0,no,yes,Low
8551,2,Medium_time,2,yes,15,2,5,4,yes,yes,Medium
8552,4,Medium_time,4,yes,15,0,4,0,yes,yes,Medium
8553,2,long_time,2,yes,15,0,1,6,yes,yes,Medium
8554,4,Medium_time,4,yes,17,0,3,4,yes,yes,High
8555,2,Medium_time,1,yes,16,0,2,0,no,yes,Medium
8556,1,short_time,2,yes,19,1,3,10,no,no,Medium
8557,3,short_time,2,yes,15,0,1,2,no,yes,Medium
8558,1,short_time,1,yes,19,1,2,0,yes,yes,Low
8559,1,Medium_time,2,yes,17,2,3,0,yes,yes,Medium
8560,4,Medium_time,4,yes,15,0,1,0,yes,yes,Medium
8561,3,Medium_time,1,yes,16,0,3,8,no,no,High
8562,1,Medium_time,1,no,17,1,5,16,no,no,Medium
8563,4,Medium_time,4,yes,15,0,3,6,yes,yes,High
8564,1,Medium_time,1,no,19,1,3,3,no,no,Low
8565,4,Medium_time,2,yes,16,0,3,0,no,yes,Medium
8566,3,Medium_time,4,yes,22,1,2,75,yes,yes,Medium
8567,3,Medium_time,2,yes,17,0,3,4,no,no,Medium
8568,1,long_time,2,yes,18,0,2,0,yes,yes,Low
8569,4,Medium_time,3,yes,16,0,2,2,yes,yes,Medium
8570,3,Medium_time,2,yes,18,1,1,0,no,yes,Medium
8571,1,short_time,1,yes,18,0,2,32,no,yes,Medium
8572,1,short_time,1,yes,16,2,3,0,yes,yes,Medium
8573,1,Medium_time,1,yes,19,0,3,9,yes,no,Low
8574,3,Medium_time,4,yes,15,0,3,2,yes,yes,Medium
8575,1,short_time,1,no,16,3,2,4,no,yes,Low
8576,2,short_time,0,yes,16,0,2,4,no,yes,Medium
8577,1,short_time,1,no,19,3,5,9,yes,no,Low
8578,3,Medium_time,2,yes,17,0,2,0,no,no,Medium
8579,4,long_time,4,yes,16,0,1,4,yes,yes,High
8580,4,Medium_time,4,yes,17,0,2,0,yes,yes,Medium
8581,1,short_time,0,yes,16,0,2,0,no,yes,Low
8582,3,very_long_time,1,yes,17,0,1,4,yes,no,Medium
8583,3,Medium_time,2,yes,16,0,3,4,no,yes,Medium
8584,3,short_time,1,yes,17,1,1,0,no,yes,Medium
8585,4,long_time,2,yes,15,0,1,2,yes,yes,High
8586,4,short_time,2,yes,18,0,1,0,no,yes,Low
8587,3,short_time,1,no,19,1,2,1,yes,yes,Medium
8588,4,Medium_time,3,yes,15,0,1,0,no,yes,Medium
8589,2,Medium_time,2,yes,17,1,2,16,no,yes,Medium
8590,1,short_time,1,no,17,1,5,0,no,no,Low
8591,1,short_time,1,no,17,3,5,5,no,no,Low
8592,3,Medium_time,4,yes,15,0,2,4,yes,yes,High
8593,3,short_time,3,yes,15,0,3,4,yes,yes,Medium
8594,3,Medium_time,2,yes,15,0,3,2,no,yes,Medium
8595,2,very_long_time,1,yes,16,0,2,4,no,yes,High
8596,3,Medium_time,4,yes,15,0,3,2,no,yes,Medium
8597,1,Medium_time,1,no,19,1,1,0,no,yes,Low
8598,4,Medium_time,2,yes,18,0,1,4,yes,yes,Medium
8599,3,Medium_time,2,yes,15,0,3,4,yes,yes,Medium
8600,1,Medium_time,2,yes,16,0,1,4,yes,yes,Medium
8601,2,Medium_time,2,yes,16,0,2,2,yes,no,Medium
8602,3,Medium_time,1,yes,16,0,3,0,yes,yes,Medium
8603,4,Medium_time,4,yes,15,0,3,4,no,yes,High
8604,2,Medium_time,2,yes,18,0,3,0,no,yes,Medium
8605,4,Medium_time,3,yes,16,0,2,0,no,yes,Medium
8606,1,Medium_time,3,yes,17,0,2,6,yes,yes,Medium
8607,2,Medium_time,2,yes,16,0,5,4,yes,yes,High
8608,2,long_time,2,yes,18,1,4,0,no,yes,Low
8609,3,short_time,2,yes,17,1,2,14,yes,yes,Low
8610,4,Medium_time,1,yes,15,0,3,2,yes,yes,Medium
8611,3,Medium_time,1,no,19,1,1,14,yes,yes,Low
8612,3,Medium_time,4,yes,16,0,4,15,yes,no,Medium
8613,3,Medium_time,3,yes,17,1,5,4,no,yes,Medium
8614,3,Medium_time,3,yes,17,0,2,26,yes,yes,Medium
8615,2,Medium_time,2,yes,16,2,3,5,no,no,High
8616,1,short_time,2,yes,17,1,1,0,no,yes,Medium
8617,4,very_long_time,3,yes,16,0,4,2,no,yes,Medium
8618,2,Medium_time,3,yes,15,0,5,4,yes,yes,Medium
8619,3,Medium_time,1,yes,19,1,2,3,no,yes,Medium
8620,1,Medium_time,1,no,19,3,1,0,no,yes,Low
8621,3,Medium_time,3,yes,16,0,3,0,no,yes,Medium
8622,3,Medium_time,2,yes,16,0,2,0,yes,yes,Medium
8623,4,Medium_time,3,yes,16,0,3,2,yes,yes,Medium
8624,3,long_time,2,yes,16,0,3,11,yes,yes,Medium
8625,2,short_time,2,no,16,1,3,3,no,no,Low
8626,3,Medium_time,3,yes,16,0,2,4,no,yes,Medium
8627,4,Medium_time,4,yes,16,0,3,8,yes,yes,Medium
8628,4,short_time,3,yes,16,0,3,7,no,yes,Medium
8629,4,very_long_time,2,yes,15,0,2,0,yes,yes,High
8630,1,Medium_time,1,no,17,1,1,0,no,yes,Low
8631,3,Medium_time,1,no,19,1,1,4,no,yes,Low
8632,4,Medium_time,3,yes,15,0,4,4,yes,yes,Medium
8633,4,Medium_time,2,yes,15,0,4,6,yes,yes,Medium
8634,2,short_time,4,yes,15,0,3,8,no,yes,Medium
8635,1,Medium_time,1,yes,17,3,3,6,no,no,Medium
8636,4,Medium_time,0,yes,16,0,3,2,yes,no,Medium
8637,2,Medium_time,2,yes,18,0,1,0,no,yes,Medium
8638,1,Medium_time,1,yes,15,1,1,10,yes,yes,Medium
8639,3,short_time,1,yes,17,0,2,2,yes,yes,Low
8640,1,short_time,1,yes,17,1,3,14,no,no,Medium
8641,1,Medium_time,2,yes,16,0,2,0,no,yes,Medium
8642,1,Medium_time,1,yes,18,3,1,3,yes,yes,Medium
8643,4,Medium_time,3,yes,16,0,3,2,no,yes,Medium
8644,3,Medium_time,3,yes,17,0,2,8,no,yes,Medium
8645,4,Medium_time,3,yes,16,1,3,4,yes,yes,Medium
8646,3,short_time,3,yes,17,0,2,2,no,yes,Medium
8647,3,Medium_time,2,yes,18,0,5,0,yes,yes,Low
8648,4,long_time,4,yes,15,0,3,8,yes,yes,Medium
8649,3,Medium_time,3,yes,16,0,2,4,no,yes,Medium
8650,4,long_time,4,yes,16,0,2,4,yes,yes,Medium
8651,1,Medium_time,1,no,17,2,5,16,yes,no,Low
8652,2,Medium_time,1,yes,18,1,1,4,yes,yes,Medium
8653,2,short_time,1,no,19,1,5,0,yes,yes,Low
8654,4,Medium_time,3,yes,15,0,2,4,yes,yes,Medium
8655,2,Medium_time,2,yes,15,0,3,0,yes,yes,High
8656,4,Medium_time,3,yes,15,0,3,4,yes,yes,High
8657,4,Medium_time,3,yes,16,0,2,2,yes,yes,Medium
8658,4,Medium_time,2,yes,16,0,4,8,no,yes,Medium
8659,3,very_long_time,2,yes,16,0,2,0,no,yes,Medium
8660,1,short_time,1,no,19,3,3,12,no,yes,Low
8661,3,short_time,3,yes,19,0,3,8,no,yes,Medium
8662,1,Medium_time,1,no,17,1,5,0,no,yes,Low
8663,3,Medium_time,2,yes,16,1,2,0,yes,yes,Low
8664,3,Medium_time,2,yes,17,0,2,20,no,yes,Medium
8665,2,Medium_time,1,yes,16,0,5,0,yes,yes,Low
8666,4,Medium_time,2,yes,17,0,1,25,no,yes,Medium
8667,3,Medium_time,3,yes,15,0,3,2,no,yes,Medium
8668,1,short_time,2,yes,17,1,5,1,no,no,Medium
8669,4,Medium_time,4,yes,15,1,2,0,yes,yes,Medium
8670,3,short_time,2,yes,16,3,5,4,yes,yes,Low
8671,1,Medium_time,2,yes,18,0,1,4,no,yes,Medium
8672,3,Medium_time,4,yes,15,0,1,0,yes,yes,Medium
8673,3,Medium_time,4,yes,17,0,2,24,yes,yes,Medium
8674,3,short_time,1,yes,17,3,1,4,yes,no,Low
8675,4,Medium_time,2,yes,16,0,1,0,no,yes,Medium
8676,4,long_time,4,yes,15,0,1,0,no,yes,Medium
8677,4,Medium_time,4,yes,17,0,1,4,no,yes,High
8678,2,long_time,2,yes,15,0,3,0,no,yes,High
8679,2,short_time,1,yes,16,1,1,0,no,yes,Medium
8680,4,Medium_time,4,yes,16,0,1,6,yes,yes,Medium
8681,1,short_time,2,yes,16,1,3,5,yes,yes,Low
8682,2,very_long_time,2,yes,18,0,4,0,no,yes,Medium
8683,2,Medium_time,2,yes,15,0,2,6,no,yes,Medium
8684,3,short_time,2,yes,15,0,1,0,yes,yes,Medium
8685,3,Medium_time,4,yes,15,0,3,0,yes,yes,Medium
8686,3,short_time,1,yes,17,0,3,4,yes,yes,Low
8687,3,Medium_time,2,yes,16,1,3,2,yes,yes,Medium
8688,2,Medium_time,3,yes,15,0,2,0,no,yes,Medium
8689,4,short_time,2,yes,15,0,3,2,yes,yes,Medium
8690,3,Medium_time,2,yes,16,1,2,32,yes,yes,Medium
8691,4,Medium_time,4,yes,15,0,3,2,no,yes,Medium
8692,2,short_time,2,yes,15,1,3,10,no,yes,Medium
8693,1,short_time,1,no,20,1,5,0,yes,yes,Low
8694,4,Medium_time,2,yes,18,0,1,0,no,yes,Medium
8695,1,short_time,1,yes,17,0,5,0,no,no,Low
8696,3,Medium_time,3,yes,15,1,2,0,no,yes,Low
8697,1,Medium_time,4,yes,17,0,2,0,no,yes,Medium
8698,3,Medium_time,1,yes,17,0,1,8,yes,yes,High
8699,4,Medium_time,3,yes,16,0,3,2,yes,yes,Medium
8700,2,very_long_time,2,yes,17,0,1,0,no,yes,Low
8701,3,Medium_time,2,no,17,2,1,0,no,yes,Low
8702,3,short_time,2,yes,15,1,2,10,yes,yes,Low
8703,3,short_time,2,yes,15,0,1,21,no,yes,Medium
8704,3,Medium_time,2,yes,15,0,2,8,yes,yes,Medium
8705,3,Medium_time,2,yes,17,0,2,4,no,yes,Medium
8706,4,very_long_time,2,yes,15,0,3,2,yes,no,Medium
8707,1,short_time,1,yes,16,0,5,8,no,yes,Medium
8708,4,Medium_time,4,yes,16,0,1,0,yes,yes,High
8709,3,Medium_time,2,yes,18,0,2,9,yes,yes,Medium
8710,1,short_time,1,yes,19,3,2,8,yes,yes,Medium
8711,1,Medium_time,2,yes,16,1,3,16,yes,yes,Medium
8712,3,Medium_time,4,yes,16,0,2,1,yes,yes,High
8713,3,short_time,1,yes,19,2,2,2,no,yes,Low
8714,3,long_time,4,yes,16,0,3,2,yes,yes,Medium
8715,2,Medium_time,2,yes,15,0,2,4,yes,no,Medium
8716,1,Medium_time,3,yes,15,0,4,14,yes,yes,Medium
8717,2,short_time,2,yes,15,0,2,0,yes,yes,Medium
8718,4,long_time,3,yes,16,0,3,0,yes,yes,Medium
8719,3,Medium_time,4,yes,16,0,2,4,no,yes,Medium
8720,1,Medium_time,2,yes,16,2,1,4,no,yes,Medium
8721,3,Medium_time,4,yes,16,0,3,2,no,yes,Medium
8722,2,Medium_time,2,yes,16,0,1,0,no,yes,Medium
8723,3,very_long_time,2,yes,16,0,1,0,no,yes,Medium
8724,0,Medium_time,2,yes,16,0,1,17,no,yes,Medium
8725,1,very_long_time,1,yes,19,2,4,0,no,yes,Low
8726,3,Medium_time,2,yes,16,0,1,6,yes,yes,Medium
8727,2,very_long_time,2,yes,16,0,1,0,no,yes,Medium
8728,2,short_time,2,yes,18,0,3,0,no,yes,Low
8729,4,Medium_time,4,yes,15,0,1,2,yes,yes,Medium
8730,1,short_time,1,no,16,2,5,0,no,yes,Medium
8731,2,short_time,2,yes,16,1,5,2,yes,no,Medium
8732,3,long_time,3,yes,16,0,3,0,no,yes,High
8733,2,long_time,2,yes,15,0,3,1,yes,yes,Medium
8734,1,short_time,1,yes,18,1,4,0,no,yes,Medium
8735,4,long_time,4,yes,16,0,3,8,no,yes,High
8736,2,Medium_time,4,no,19,1,1,0,yes,yes,Medium
8737,4,long_time,4,yes,16,0,2,6,yes,yes,High
8738,2,Medium_time,2,yes,16,0,3,8,no,yes,Medium
8739,2,short_time,2,yes,17,0,1,4,no,yes,Medium
8740,3,Medium_time,3,yes,16,1,3,5,no,no,Medium
8741,2,Medium_time,1,yes,16,0,2,1,no,yes,High
8742,1,Medium_time,3,yes,18,0,2,0,no,yes,Medium
8743,4,Medium_time,4,yes,16,0,2,2,yes,yes,Medium
8744,3,Medium_time,3,yes,18,0,4,4,yes,yes,Medium
8745,3,Medium_time,3,yes,18,0,4,0,yes,yes,Medium
8746,3,Medium_time,1,no,19,1,1,32,no,no,Low
8747,1,short_time,2,no,16,1,2,28,yes,yes,Medium
8748,4,Medium_time,4,yes,16,0,3,6,yes,yes,Medium
8749,3,short_time,4,yes,16,0,2,0,yes,yes,High
8750,1,Medium_time,1,yes,17,1,3,28,no,no,Medium
8751,2,very_long_time,2,yes,17,0,4,4,yes,yes,Medium
8752,3,Medium_time,2,yes,16,0,3,4,no,yes,Medium
8753,3,Medium_time,2,yes,18,0,3,4,no,yes,Medium
8754,1,Medium_time,1,no,19,1,5,4,yes,no,Low
8755,3,Medium_time,2,yes,16,0,3,8,yes,yes,Medium
8756,3,Medium_time,2,yes,16,0,3,2,no,yes,Medium
8757,4,Medium_time,4,yes,15,0,1,2,yes,yes,High
8758,3,Medium_time,3,yes,17,1,3,4,no,yes,Medium
8759,3,Medium_time,4,yes,17,0,3,4,yes,yes,High
8760,1,Medium_time,2,no,19,0,4,10,yes,yes,Low
8761,1,Medium_time,1,no,19,2,3,0,yes,no,Low
8762,2,Medium_time,2,yes,16,0,2,14,yes,yes,Low
8763,3,Medium_time,4,yes,18,0,3,0,no,yes,Medium
8764,2,Medium_time,3,yes,17,0,2,8,yes,no,Medium
8765,4,long_time,4,yes,16,0,1,0,no,yes,High
8766,2,Medium_time,2,yes,19,2,5,15,no,yes,Medium
8767,1,short_time,1,yes,17,0,2,3,no,yes,Low
8768,1,Medium_time,2,yes,20,1,1,8,no,no,Medium
8769,3,Medium_time,3,yes,17,0,2,6,yes,no,Medium
8770,4,Medium_time,4,yes,15,0,3,6,yes,yes,Medium
8771,2,long_time,3,yes,16,0,1,0,no,yes,Medium
8772,3,long_time,3,yes,16,0,2,2,yes,yes,Medium
8773,3,Medium_time,2,yes,15,0,4,30,no,yes,Medium
8774,1,Medium_time,1,yes,16,0,1,6,yes,no,Medium
8775,2,Medium_time,2,yes,16,0,2,2,yes,yes,Medium
8776,1,Medium_time,2,no,16,1,1,0,no,no,Medium
8777,1,Medium_time,3,yes,21,0,3,1,no,yes,Medium
8778,1,Medium_time,1,no,19,1,3,4,yes,yes,Low
8779,3,Medium_time,2,yes,15,0,2,2,yes,no,Medium
8780,1,Medium_time,1,yes,17,0,1,22,yes,yes,Medium
8781,2,short_time,1,no,19,3,1,12,no,yes,Low
8782,1,Medium_time,1,yes,16,2,3,0,no,no,Medium
8783,3,Medium_time,3,yes,16,1,5,0,yes,yes,Medium
8784,1,Medium_time,1,no,19,1,3,6,yes,yes,Low
8785,3,very_long_time,2,yes,15,0,2,6,no,no,Medium
8786,2,Medium_time,2,yes,17,0,2,8,no,yes,Medium
8787,1,short_time,1,no,19,3,5,4,no,yes,Low
8788,4,Medium_time,3,yes,17,0,2,0,yes,yes,Medium
8789,3,Medium_time,0,yes,17,1,3,30,yes,yes,Medium
8790,3,Medium_time,1,no,16,1,1,4,yes,yes,Low
8791,4,Medium_time,4,yes,16,0,3,8,yes,yes,Medium
8792,1,short_time,2,yes,18,0,2,0,yes,yes,Medium
8793,4,Medium_time,4,yes,15,0,2,0,yes,yes,Medium
8794,3,Medium_time,3,yes,16,0,3,4,yes,yes,Medium
8795,1,Medium_time,1,no,18,1,4,38,no,yes,Low
8796,2,Medium_time,2,yes,17,0,2,2,yes,yes,Medium
8797,3,Medium_time,3,yes,16,0,3,10,yes,yes,Medium
8798,3,Medium_time,1,no,19,1,5,0,yes,yes,Low
8799,3,Medium_time,1,no,16,1,3,4,no,yes,Medium
8800,4,Medium_time,4,yes,16,0,2,2,yes,yes,Medium
8801,3,Medium_time,2,no,16,1,2,56,no,yes,Medium
8802,2,Medium_time,2,yes,15,0,2,0,yes,yes,Low
8803,2,Medium_time,2,no,16,1,4,2,yes,yes,Low
8804,1,short_time,1,no,19,1,2,4,yes,yes,Low
8805,2,Medium_time,2,yes,16,0,1,0,yes,yes,Medium
8806,3,Medium_time,3,yes,15,0,3,2,no,yes,Medium
8807,3,Medium_time,1,yes,15,0,2,2,yes,yes,Medium
8808,1,Medium_time,2,yes,15,0,2,0,yes,yes,Medium
8809,2,Medium_time,3,yes,16,0,1,4,yes,no,Medium
8810,2,Medium_time,3,yes,15,1,3,4,no,yes,Medium
8811,2,Medium_time,1,no,16,1,2,1,yes,yes,Medium
8812,4,Medium_time,2,yes,17,0,1,4,yes,yes,High
8813,2,short_time,2,no,17,1,5,5,no,no,Medium
8814,3,short_time,1,no,17,2,2,4,no,no,Low
8815,4,Medium_time,3,yes,15,0,3,16,yes,yes,Medium
8816,0,Medium_time,1,yes,20,0,3,0,yes,yes,Medium
8817,4,long_time,2,yes,17,0,3,14,no,yes,Medium
8818,4,Medium_time,4,yes,17,0,2,2,no,yes,Medium
8819,4,Medium_time,2,yes,15,0,3,8,no,yes,Medium
8820,4,Medium_time,4,yes,15,0,3,0,no,yes,Medium
8821,3,short_time,4,yes,18,0,2,6,no,yes,Medium
8822,4,Medium_time,2,yes,16,0,1,0,yes,yes,High
8823,0,long_time,2,yes,16,0,3,4,yes,yes,Medium
8824,2,Medium_time,2,yes,16,0,2,8,yes,yes,Medium
8825,3,Medium_time,4,yes,16,0,2,2,yes,yes,Medium
8826,4,Medium_time,4,yes,15,0,2,2,no,yes,High
8827,3,Medium_time,4,yes,16,0,2,6,no,yes,High
8828,2,long_time,2,yes,16,1,1,18,yes,no,Medium
8829,1,short_time,1,no,18,1,5,10,no,yes,Low
8830,3,Medium_time,2,yes,16,0,2,0,yes,yes,Medium
8831,4,Medium_time,2,yes,16,0,1,0,yes,yes,Medium
8832,4,Medium_time,2,yes,17,0,1,4,yes,yes,High
8833,1,Medium_time,2,yes,16,0,3,4,yes,yes,Medium
8834,1,short_time,1,no,17,0,1,0,yes,no,Medium
8835,3,Medium_time,2,yes,16,0,2,0,no,yes,Medium
8836,2,short_time,1,yes,16,0,1,2,no,yes,Low
8837,2,Medium_time,2,yes,16,0,3,4,no,yes,Medium
8838,3,Medium_time,3,yes,16,0,3,16,yes,yes,Medium
8839,3,Medium_time,1,yes,16,1,4,2,yes,yes,Low
8840,2,short_time,2,yes,17,2,1,6,no,yes,Medium
8841,3,Medium_time,4,yes,15,0,2,2,no,yes,Medium
8842,1,short_time,1,no,19,1,1,0,no,yes,Low
8843,3,Medium_time,3,yes,16,0,3,4,no,yes,Medium
8844,4,long_time,4,yes,17,0,2,6,no,yes,High
8845,3,Medium_time,2,yes,15,0,3,4,no,yes,Medium
8846,3,Medium_time,2,yes,16,0,5,14,no,yes,Medium
8847,1,short_time,1,no,16,3,5,0,yes,yes,Low
8848,1,Medium_time,1,no,19,1,1,8,no,yes,Low
8849,3,Medium_time,2,yes,16,0,1,8,no,yes,Medium
8850,2,Medium_time,2,no,19,1,3,11,no,yes,Low
8851,1,long_time,2,yes,17,0,2,0,yes,yes,Low
8852,3,Medium_time,2,yes,17,0,1,2,yes,yes,Medium
8853,3,short_time,4,yes,17,1,5,0,yes,yes,High
8854,4,Medium_time,1,yes,16,0,2,10,no,yes,Low
8855,1,short_time,1,no,17,1,2,2,no,no,Medium
8856,1,short_time,1,no,17,1,1,4,no,no,Medium
8857,3,short_time,1,yes,17,2,5,8,no,yes,Low
8858,3,Medium_time,2,no,16,1,1,0,no,yes,Low
8859,2,Medium_time,4,yes,17,0,3,4,yes,yes,Medium
8860,4,very_long_time,1,yes,15,0,3,4,no,yes,Medium
8861,2,Medium_time,1,yes,16,0,2,8,no,yes,Low
8862,3,Medium_time,1,yes,18,1,5,10,yes,yes,Low
8863,4,Medium_time,3,yes,18,0,1,0,yes,yes,Medium
8864,2,Medium_time,2,yes,15,0,4,8,no,yes,Medium
8865,2,Medium_time,2,yes,15,0,2,4,yes,yes,High
8866,3,Medium_time,3,yes,16,1,3,1,no,yes,Medium
8867,1,Medium_time,2,no,19,1,4,0,no,yes,Low
8868,1,short_time,1,yes,17,0,3,0,no,yes,Low
8869,1,short_time,1,yes,18,1,1,0,yes,yes,Medium
8870,3,Medium_time,1,yes,19,1,3,0,no,yes,Low
8871,3,Medium_time,2,yes,17,0,2,4,yes,yes,Medium
8872,2,Medium_time,2,yes,20,0,3,14,no,yes,Medium
8873,3,short_time,2,yes,18,0,2,4,no,yes,Low
8874,3,Medium_time,4,yes,18,1,1,4,no,yes,Medium
